1
0,977233465
0,861352951
0,666244348
0,413545458
0,130526192
-0,152582529
-0,405549727
-0,601105304
-0,717611152
-0,741180955
-0,667041172
-0,5
-0,253978393
0,049350955
0,382683432
0,715753637
1,018296349
1,263007494
1,428215277
1,5
1,473555081
1,353656029
1,154191489
0,896802247
0,608761429
0,320303397
0,061662796
-0,139886388
-0,262701941
-0,292893219
-0,225682145
-0,065872169
0,172620713
0,468128967
0,79335334
1,118033989
1,411911441
1,647687562
1,803696681
1,866025404
1,829873629
1,700023519
1,490370537
1,222562452
0,923879533
0,624563432
0,354856239
0,142039522
0,007763219
-0,034074174
0,021313404
0,169130606
0,395469655
0,678671346
0,991444861
1,30353889
1,584702586
1,807646529
1,950713841
2
1,950713841
1,807646529
1,584702586
1,30353889
0,991444861
0,678671346
0,395469655
0,169130606
0,021313404
-0,034074174
0,007763219
0,142039522
0,354856239
0,624563432
0,923879533
1,222562452
1,490370537
1,700023519
1,829873629
1,866025404
1,803696681
1,647687562
1,411911441
1,118033989
0,79335334
0,468128967
0,172620713
-0,065872169
-0,225682145
-0,292893219
-0,262701941
-0,139886388
0,061662796
0,320303397
0,608761429
0,896802247
1,154191489
1,353656029
1,473555081
1,5
1,428215277
1,263007494
1,018296349
0,715753637
0,382683432
0,049350955
-0,253978393
-0,5
-0,667041172
-0,741180955
-0,717611152
-0,601105304
-0,405549727
-0,152582529
0,130526192
0,413545458
0,666244348
0,861352951
0,977233465
1
0,924879568
0,756681038
0,509326157
0,204488531
-0,130526192
-0,465451459
-0,770020778
-1,016928685
-1,18450188
-1,258819045
-1,235071861
-1,118033989
-0,921592112
-0,667384944
-0,382683432
-0,097719649
0,157274155
0,355026495
0,473897756
0,5
0,428557952
0,264377959
0,021379015
-0,278768258
-0,608761429
-0,938337385
-1,237233301
-1,478147601
-1,639411092
-1,707106781
-1,676430887
-1,55216182
-1,348191218
-1,086162956
-0,79335334
-0,5
-0,236340936
-0,029653574
0,098416352
0,133974596
0,072239404
-0,08198953
-0,314800032
-0,604528463
-0,923879533
-1,242597421
-1,530426743
-1,760073511
-1,909876251
-1,965925826
-1,923426437
-1,787164595
-1,57104016
-1,296705335
-0,991444861
-0,685504901
-0,409132081
-0,18961254
-0,048600809
0
-0,048600809
-0,18961254
-0,409132081
-0,685504901
-0,991444861
-1,296705335
-1,57104016
-1,787164595
-1,923426437
-1,965925826
-1,909876251
-1,760073511
-1,530426743
-1,242597421
-0,923879533
-0,604528463
-0,314800032
-0,08198953
0,072239404
0,133974596
0,098416352
-0,029653574
-0,236340936
-0,5
-0,79335334
-1,086162956
-1,348191218
-1,55216182
-1,676430887
-1,707106781
-1,639411092
-1,478147601
-1,237233301
-0,938337385
-0,608761429
-0,278768258
0,021379015
0,264377959
0,428557952
0,5
0,473897756
0,355026495
0,157274155
-0,097719649
-0,382683432
-0,667384944
-0,921592112
-1,118033989
-1,235071861
-1,258819045
-1,18450188
-1,016928685
-0,770020778
-0,465451459
-0,130526192
0,204488531
0,509326157
0,756681038
0,924879568
1
0,977233465
0,861352951
0,666244348
0,413545458
0,130526192
-0,152582529
-0,405549727
-0,601105304
-0,717611152
-0,741180955
-0,667041172
-0,5
-0,253978393
0,049350955
0,382683432
0,715753637
1,018296349
1,263007494
1,428215277
1,5
1,473555081
1,353656029
1,154191489
0,896802247
0,608761429
0,320303397
0,061662796
-0,139886388
-0,262701941
-0,292893219
-0,225682145
-0,065872169
0,172620713
0,468128967
0,79335334
1,118033989
1,411911441
1,647687562
1,803696681
1,866025404
1,829873629
1,700023519
1,490370537
1,222562452
0,923879533
0,624563432
0,354856239
0,142039522
0,007763219
-0,034074174
0,021313404
0,169130606
0,395469655
0,678671346
0,991444861
1,30353889
1,584702586
1,807646529
1,950713841
2
1,950713841
1,807646529
1,584702586
1,30353889
0,991444861
0,678671346
0,395469655
0,169130606
0,021313404
-0,034074174
0,007763219
0,142039522
0,354856239
0,624563432
0,923879533
1,222562452
1,490370537
1,700023519
1,829873629
1,866025404
1,803696681
1,647687562
1,411911441
1,118033989
0,79335334
0,468128967
0,172620713
-0,065872169
-0,225682145
-0,292893219
-0,262701941
-0,139886388
0,061662796
0,320303397
0,608761429
0,896802247
1,154191489
1,353656029
1,473555081
1,5
1,428215277
1,263007494
1,018296349
0,715753637
0,382683432
0,049350955
-0,253978393
-0,5
-0,667041172
-0,741180955
-0,717611152
-0,601105304
-0,405549727
-0,152582529
0,130526192
0,413545458
0,666244348
0,861352951
0,977233465
1
0,924879568
0,756681038
0,509326157
0,204488531
-0,130526192
-0,465451459
-0,770020778
-1,016928685
-1,18450188
-1,258819045
-1,235071861
-1,118033989
-0,921592112
-0,667384944
-0,382683432
-0,097719649
0,157274155
0,355026495
0,473897756
0,5
0,428557952
0,264377959
0,021379015
-0,278768258
-0,608761429
-0,938337385
-1,237233301
-1,478147601
-1,639411092
-1,707106781
-1,676430887
-1,55216182
-1,348191218
-1,086162956
-0,79335334
-0,5
-0,236340936
-0,029653574
0,098416352
0,133974596
0,072239404
-0,08198953
-0,314800032
-0,604528463
-0,923879533
-1,242597421
-1,530426743
-1,760073511
-1,909876251
-1,965925826
-1,923426437
-1,787164595
-1,57104016
-1,296705335
-0,991444861
-0,685504901
-0,409132081
-0,18961254
-0,048600809
0
-0,048600809
-0,18961254
-0,409132081
-0,685504901
-0,991444861
-1,296705335
-1,57104016
-1,787164595
-1,923426437
-1,965925826
-1,909876251
-1,760073511
-1,530426743
-1,242597421
-0,923879533
-0,604528463
-0,314800032
-0,08198953
0,072239404
0,133974596
0,098416352
-0,029653574
-0,236340936
-0,5
-0,79335334
-1,086162956
-1,348191218
-1,55216182
-1,676430887
-1,707106781
-1,639411092
-1,478147601
-1,237233301
-0,938337385
-0,608761429
-0,278768258
0,021379015
0,264377959
0,428557952
0,5
0,473897756
0,355026495
0,157274155
-0,097719649
-0,382683432
-0,667384944
-0,921592112
-1,118033989
-1,235071861
-1,258819045
-1,18450188
-1,016928685
-0,770020778
-0,465451459
-0,130526192
0,204488531
0,509326157
0,756681038
0,924879568
1
0,977233465
0,861352951
0,666244348
0,413545458
0,130526192
-0,152582529
-0,405549727
-0,601105304
-0,717611152
-0,741180955
-0,667041172
-0,5
-0,253978393
0,049350955
0,382683432
0,715753637
1,018296349
1,263007494
1,428215277
1,5
1,473555081
1,353656029
1,154191489
0,896802247
0,608761429
0,320303397
0,061662796
-0,139886388
-0,262701941
-0,292893219
-0,225682145
-0,065872169
0,172620713
0,468128967
0,79335334
1,118033989
1,411911441
1,647687562
1,803696681
1,866025404
1,829873629
1,700023519
1,490370537
1,222562452
0,923879533
0,624563432
0,354856239
0,142039522
0,007763219
-0,034074174
0,021313404
0,169130606
0,395469655
0,678671346
0,991444861
1,30353889
1,584702586
1,807646529
1,950713841
2
1,950713841
1,807646529
1,584702586
1,30353889
0,991444861
0,678671346
0,395469655
0,169130606
0,021313404
-0,034074174
0,007763219
0,142039522
0,354856239
0,624563432
0,923879533
1,222562452
1,490370537
1,700023519
1,829873629
1,866025404
1,803696681
1,647687562
1,411911441
1,118033989
0,79335334
0,468128967
0,172620713
-0,065872169
-0,225682145
-0,292893219
-0,262701941
-0,139886388
0,061662796
0,320303397
0,608761429
0,896802247
1,154191489
1,353656029
1,473555081
1,5
1,428215277
1,263007494
1,018296349
0,715753637
0,382683432
0,049350955
-0,253978393
-0,5
-0,667041172
-0,741180955
-0,717611152
-0,601105304
-0,405549727
-0,152582529
0,130526192
0,413545458
0,666244348
0,861352951
0,977233465
1
0,924879568
0,756681038
0,509326157
0,204488531
-0,130526192
-0,465451459
-0,770020778
-1,016928685
-1,18450188
-1,258819045
-1,235071861
-1,118033989
-0,921592112
-0,667384944
-0,382683432
-0,097719649
0,157274155
0,355026495
0,473897756
0,5
0,428557952
0,264377959
0,021379015
-0,278768258
-0,608761429
-0,938337385
-1,237233301
-1,478147601
-1,639411092
-1,707106781
-1,676430887
-1,55216182
-1,348191218
-1,086162956
-0,79335334
-0,5
-0,236340936
-0,029653574
0,098416352
0,133974596
0,072239404
-0,08198953
-0,314800032
-0,604528463
-0,923879533
-1,242597421
-1,530426743
-1,760073511
-1,909876251
-1,965925826
-1,923426437
-1,787164595
-1,57104016
-1,296705335
-0,991444861
-0,685504901
-0,409132081
-0,18961254
-0,048600809
0
-0,048600809
-0,18961254
-0,409132081
-0,685504901
-0,991444861
-1,296705335
-1,57104016
-1,787164595
-1,923426437
-1,965925826
-1,909876251
-1,760073511
-1,530426743
-1,242597421
-0,923879533
-0,604528463
-0,314800032
-0,08198953
0,072239404
0,133974596
0,098416352
-0,029653574
-0,236340936
-0,5
-0,79335334
-1,086162956
-1,348191218
-1,55216182
-1,676430887
-1,707106781
-1,639411092
-1,478147601
-1,237233301
-0,938337385
-0,608761429
-0,278768258
0,021379015
0,264377959
0,428557952
0,5
0,473897756
0,355026495
0,157274155
-0,097719649
-0,382683432
-0,667384944
-0,921592112
-1,118033989
-1,235071861
-1,258819045
-1,18450188
-1,016928685
-0,770020778
-0,465451459
-0,130526192
0,204488531
0,509326157
0,756681038
0,924879568
1
0,977233465
0,861352951
0,666244348
0,413545458
0,130526192
-0,152582529
-0,405549727
-0,601105304
-0,717611152
-0,741180955
-0,667041172
-0,5
-0,253978393
0,049350955
0,382683432
0,715753637
1,018296349
1,263007494
1,428215277
1,5
1,473555081
1,353656029
1,154191489
0,896802247
0,608761429
0,320303397
0,061662796
-0,139886388
-0,262701941
-0,292893219
-0,225682145
-0,065872169
0,172620713
0,468128967
0,79335334
1,118033989
1,411911441
1,647687562
1,803696681
1,866025404
1,829873629
1,700023519
1,490370537
1,222562452
0,923879533
0,624563432
0,354856239
0,142039522
0,007763219
-0,034074174
0,021313404
0,169130606
0,395469655
0,678671346
0,991444861
1,30353889
1,584702586
1,807646529
1,950713841
2
1,950713841
1,807646529
1,584702586
1,30353889
0,991444861
0,678671346
0,395469655
0,169130606
0,021313404
-0,034074174
0,007763219
0,142039522
0,354856239
0,624563432
0,923879533
1,222562452
1,490370537
1,700023519
1,829873629
1,866025404
1,803696681
1,647687562
1,411911441
1,118033989
0,79335334
0,468128967
0,172620713
-0,065872169
-0,225682145
-0,292893219
-0,262701941
-0,139886388
0,061662796
0,320303397
0,608761429
0,896802247
1,154191489
1,353656029
1,473555081
1,5
1,428215277
1,263007494
1,018296349
0,715753637
0,382683432
0,049350955
-0,253978393
-0,5
-0,667041172
-0,741180955
-0,717611152
-0,601105304
-0,405549727
-0,152582529
0,130526192
0,413545458
0,666244348
0,861352951
0,977233465
1
0,924879568
0,756681038
0,509326157
0,204488531
-0,130526192
-0,465451459
-0,770020778
-1,016928685
-1,18450188
-1,258819045
-1,235071861
-1,118033989
-0,921592112
-0,667384944
-0,382683432
-0,097719649
0,157274155
0,355026495
0,473897756
0,5
0,428557952
0,264377959
0,021379015
-0,278768258
-0,608761429
-0,938337385
-1,237233301
-1,478147601
-1,639411092
-1,707106781
-1,676430887
-1,55216182
-1,348191218
-1,086162956
-0,79335334
-0,5
-0,236340936
-0,029653574
0,098416352
0,133974596
0,072239404
-0,08198953
-0,314800032
-0,604528463
